ORDER ID,ORDER DATE,SHIP DATE,SHIP MODE,CUSTOMER NAME,SEGMENT,STATE,COUNTRY,MARKET,REGION,PRODUCT ID,CATEGORY,SUB CATEGROY,PRODUCT NAME,SALES,QUANTITY,DISCOUNT,PROFIT,SHIPPING COST,ORDER PRIORITY
MA-2014-9840,4/8/2014,8/8/2014,Standard Class,Jamie Frazer,Consumer,Analamanga,Madagascar,Africa,Africa,FUR-DEF-10000720,Furniture,Furnishings,"Deflect-O Door Stop, Duo Pack",88,2,0,31.68,15.06,High
ES-2014-3566095,4/8/2014,9/8/2014,Standard Class,Alex Grayson,Consumer,Aquitaine,France,EU,Central,OFF-AR-10002805,Office Supplies,Art,"Boston Sketch Pad, Blue",194,4,0,83.52,14.34,Medium
ES-2014-3031425,4/8/2014,9/8/2014,Standard Class,Mark Van Huff,Consumer,Piedmont,Italy,EU,South,OFF-SU-10002429,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",140,4,0,44.64,13.58,Medium
CA-2014-168396,4/8/2014,9/8/2014,Second Class,Bruce Degenhardt,Consumer,California,United States,US,West,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",124,3,0,11.1564,12.82,Medium
ES-2014-4875323,4/8/2014,9/8/2014,Standard Class,Beth Thompson,Home Office,North Rhine-Westphalia,Germany,EU,Central,OFF-AR-10001291,Office Supplies,Art,"Sanford Canvas, Fluorescent",155,3,0,57.42,12.67,Medium
IN-2014-63647,4/8/2014,6/8/2014,First Class,Evan Bailliet,Consumer,Chiba,Japan,APAC,North Asia,OFF-PA-10002073,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",62,3,0,24.3,12.33,High
PL-2014-2040,4/8/2014,10/8/2014,Standard Class,Ben Peterman,Corporate,Silesia,Poland,EMEA,EMEA,TEC-SHA-10000244,Technology,Copiers,"Sharp Fax Machine, Laser",296,1,0,26.58,12.1,Medium
IS-2014-4680,4/8/2014,4/8/2014,Same Day,Roland Fjeld,Consumer,Tel Aviv,Israel,EMEA,EMEA,OFF-STA-10000247,Office Supplies,Art,"Stanley Canvas, Fluorescent",101,2,0,32.46,10.85,High
ES-2014-3986842,4/8/2014,8/8/2014,Standard Class,Andy Yotov,Corporate,North Rhine-Westphalia,Germany,EU,Central,OFF-BI-10001804,Office Supplies,Binders,"Avery Binder, Recycled",106,8,0,48.72,10.43,High
IN-2014-56108,4/8/2014,10/8/2014,Standard Class,Katrina Edelman,Corporate,Jawa Tengah,Indonesia,APAC,Southeast Asia,TEC-AC-10004938,Technology,Accessories,"Belkin Mouse, Bluetooth",194,9,0.47,-121.1733,10.41,Medium
ES-2014-3031425,4/8/2014,9/8/2014,Standard Class,Mark Van Huff,Consumer,Piedmont,Italy,EU,South,TEC-PH-10000038,Technology,Phones,"Nokia Speaker Phone, with Caller ID",296,4,0.4,-157.68,8.39,Medium
CA-2014-7620,4/8/2014,4/8/2014,Same Day,Roger Barcio,Home Office,Quebec,Canada,Canada,Canada,OFF-NOV-10000141,Office Supplies,Labels,"Novimex Round Labels, 5000 Label Set",27,4,0,12.48,8.04,Critical
ES-2014-4875323,4/8/2014,9/8/2014,Standard Class,Beth Thompson,Home Office,North Rhine-Westphalia,Germany,EU,Central,OFF-SU-10004230,Office Supplies,Supplies,"Kleencut Scissors, Serrated",76,4,0,6,7.33,Medium
ES-2014-4875323,4/8/2014,9/8/2014,Standard Class,Beth Thompson,Home Office,North Rhine-Westphalia,Germany,EU,Central,OFF-ST-10003204,Office Supplies,Storage,"Tenex Trays, Industrial",98,2,0.1,-0.018,7.04,Medium
MX-2014-132507,4/8/2014,8/8/2014,Standard Class,Mick Brown,Consumer,Querétaro,Mexico,LATAM,North,OFF-ST-10001890,Office Supplies,Storage,"Eldon Trays, Industrial",97,3,0,41.64,6.57,Medium
MX-2014-132507,4/8/2014,8/8/2014,Standard Class,Mick Brown,Consumer,Querétaro,Mexico,LATAM,North,FUR-FU-10002696,Furniture,Furnishings,"Eldon Frame, Durable",91,2,0.4,-18.136,6.49,Medium
CA-2014-140781,4/8/2014,8/8/2014,Standard Class,Adrian Barton,Consumer,Illinois,United States,US,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,40,3,0.2,7.4655,5.7,High
ES-2014-3610373,4/8/2014,10/8/2014,Standard Class,Michael Chen,Consumer,Ile-de-France,France,EU,Central,OFF-BI-10000081,Office Supplies,Binders,"Ibico Index Tab, Clear",75,9,0,27.81,5.44,Medium
ES-2014-5334183,4/8/2014,7/8/2014,Second Class,Alex Avila,Consumer,England,United Kingdom,EU,North,OFF-BI-10000308,Office Supplies,Binders,"Cardinal Binder Covers, Durable",95,7,0,30.24,5.29,High
ES-2014-4699532,4/8/2014,6/8/2014,Second Class,Benjamin Patterson,Consumer,Catalonia,Spain,EU,South,FUR-CH-10003794,Furniture,Chairs,"SAFCO Bag Chairs, Set of Two",83,2,0.2,12.384,5.17,High
ES-2014-5334183,4/8/2014,7/8/2014,Second Class,Alex Avila,Consumer,England,United Kingdom,EU,North,OFF-AR-10002382,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",54,2,0,24.78,5.15,High
IS-2014-4680,4/8/2014,4/8/2014,Same Day,Roland Fjeld,Consumer,Tel Aviv,Israel,EMEA,EMEA,OFF-TEN-10002817,Office Supplies,Storage,"Tenex Folders, Blue",23,1,0,7.65,4.23,High
ES-2014-5334183,4/8/2014,7/8/2014,Second Class,Alex Avila,Consumer,England,United Kingdom,EU,North,OFF-ST-10001576,Office Supplies,Storage,"Tenex Folders, Blue",23,1,0,7.65,4.18,High
TS-2014-6460,4/8/2014,10/8/2014,Standard Class,Erin Mull,Consumer,Tunis,Tunisia,Africa,Africa,FUR-DEF-10000349,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",51,2,0,2.52,3.91,Medium
CG-2014-3470,4/8/2014,9/8/2014,Second Class,Gary Zandusky,Consumer,Katanga,Democratic Republic of the Congo,Africa,Africa,TEC-SAN-10002684,Technology,Accessories,"SanDisk Flash Drive, USB",40,1,0,1.59,3.77,Medium
CG-2014-3470,4/8/2014,9/8/2014,Second Class,Gary Zandusky,Consumer,Katanga,Democratic Republic of the Congo,Africa,Africa,OFF-ENE-10002104,Office Supplies,Paper,"Enermax Note Cards, Premium",30,1,0,6.27,3.28,Medium
US-2014-143175,4/8/2014,7/8/2014,Second Class,George Ashbrook,Consumer,California,United States,US,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,100,3,0,23.9688,3.05,Medium
ES-2014-1569434,4/8/2014,7/8/2014,First Class,Aaron Hawkins,Corporate,Alsace,France,EU,Central,OFF-LA-10000425,Office Supplies,Labels,"Smead Legal Exhibit Labels, Alphabetical",11,1,0,1.2,2.92,Critical
CG-2014-3470,4/8/2014,9/8/2014,Second Class,Gary Zandusky,Consumer,Katanga,Democratic Republic of the Congo,Africa,Africa,OFF-SAN-10004881,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",27,1,0,13.53,2.2,Medium
MX-2014-132507,4/8/2014,8/8/2014,Standard Class,Mick Brown,Consumer,Querétaro,Mexico,LATAM,North,OFF-LA-10000236,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",35,4,0,0,2.15,Medium
IT-2014-2866257,4/8/2014,8/8/2014,Standard Class,Katherine Nockton,Corporate,Ile-de-France,France,EU,Central,OFF-SU-10003277,Office Supplies,Supplies,"Elite Ruler, Serrated",32,3,0,5.67,2.01,Medium
IS-2014-4680,4/8/2014,4/8/2014,Same Day,Roland Fjeld,Consumer,Tel Aviv,Israel,EMEA,EMEA,OFF-ACC-10001993,Office Supplies,Binders,"Acco Binder Covers, Clear",13,1,0,5.49,1.95,High
CA-2014-163566,4/8/2014,7/8/2014,First Class,Ted Butterfield,Consumer,Ohio,United States,US,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,17,5,0.2,5.369,1.87,Medium
ES-2014-1678899,4/8/2014,8/8/2014,Standard Class,Tamara Manning,Consumer,Berlin,Germany,EU,Central,OFF-SU-10002611,Office Supplies,Supplies,"Fiskars Ruler, Serrated",30,3,0.1,8.991,1.86,Medium
IT-2014-2866257,4/8/2014,8/8/2014,Standard Class,Katherine Nockton,Corporate,Ile-de-France,France,EU,Central,OFF-SU-10004691,Office Supplies,Supplies,"Fiskars Scissors, Serrated",79,4,0,35.64,1.75,Medium
CA-2014-168396,4/8/2014,9/8/2014,Second Class,Bruce Degenhardt,Consumer,California,United States,US,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,52,5,0,24.84,1.41,Medium
US-2014-134075,4/8/2014,8/8/2014,Standard Class,Lena Radford,Consumer,México,Mexico,LATAM,North,OFF-AR-10004360,Office Supplies,Art,"Boston Pens, Fluorescent",31,3,0,11.76,1.29,High
AU-2014-970,4/8/2014,9/8/2014,Standard Class,Michael Kennedy,Corporate,Vienna,Austria,EMEA,EMEA,OFF-OIC-10000855,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal",28,2,0,5.64,1.28,Medium
ES-2014-2629745,4/8/2014,10/8/2014,Standard Class,Filia McAdams,Corporate,Madrid,Spain,EU,South,OFF-FA-10004175,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",11,1,0,4.89,1.16,Low
TS-2014-6460,4/8/2014,10/8/2014,Standard Class,Erin Mull,Consumer,Tunis,Tunisia,Africa,Africa,OFF-ACC-10004364,Office Supplies,Fasteners,"Accos Push Pins, Bulk Pack",15,1,0,4.2,1.02,Medium
CA-2014-141747,4/8/2014,9/8/2014,Second Class,Scot Coram,Corporate,Washington,United States,US,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16,1,0,4.1756,0.69,Medium
ES-2014-3566095,4/8/2014,9/8/2014,Standard Class,Alex Grayson,Consumer,Aquitaine,France,EU,Central,OFF-LA-10004332,Office Supplies,Labels,"Novimex File Folder Labels, Adjustable",18,3,0,3.69,0.37,Medium
CG-2014-3470,4/8/2014,9/8/2014,Second Class,Gary Zandusky,Consumer,Katanga,Democratic Republic of the Congo,Africa,Africa,OFF-HON-10001132,Office Supplies,Labels,"Hon Round Labels, Adjustable",5,1,0,1.62,0.16,Medium
IN-2014-61792,5/8/2014,6/8/2014,First Class,Mitch Webber,Consumer,Western Australia,Australia,APAC,Oceania,OFF-AP-10002244,Office Supplies,Appliances,"Breville Refrigerator, White","4,192",9,0.1,1164.267,614.34,High
ES-2014-2565448,5/8/2014,9/8/2014,Standard Class,Chris McAfee,Consumer,England,United Kingdom,EU,North,TEC-PH-10000037,Technology,Phones,"Cisco Signal Booster, Cordless","1,237",8,0,74.16,255.92,High
ES-2014-2967876,5/8/2014,7/8/2014,Second Class,Darrin Van Huff,Corporate,Ile-de-France,France,EU,Central,FUR-CH-10004592,Furniture,Chairs,"Hon Rocking Chair, Set of Two","1,076",9,0.1,227.097,125.9,Medium
IN-2014-31223,5/8/2014,6/8/2014,First Class,Charles McCrossin,Consumer,New South Wales,Australia,APAC,Oceania,TEC-CO-10001407,Technology,Copiers,"Canon Ink, Digital",528,4,0.1,88.044,92.83,Medium
ID-2014-41625,5/8/2014,9/8/2014,Standard Class,Doug Jacobs,Consumer,Bangkok,Thailand,APAC,Southeast Asia,FUR-TA-10000299,Furniture,Tables,"Lesro Round Table, Adjustable Height",781,4,0.57,-599.616,86.6,High
MO-2014-6930,5/8/2014,7/8/2014,Second Class,Theresa Coyne,Corporate,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-ELI-10001351,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",260,6,0,122.04,80.08,Critical
IR-2014-3190,5/8/2014,8/8/2014,First Class,Bruce Degenhardt,Consumer,Fars,Iran,EMEA,EMEA,TEC-MOT-10004136,Technology,Phones,"Motorola Signal Booster, Cordless",146,1,0,65.67,53.79,Critical
ES-2014-5679681,5/8/2014,11/8/2014,Standard Class,Neoma Murray,Consumer,Centre,France,EU,Central,OFF-ST-10004191,Office Supplies,Storage,"Tenex Lockers, Blue",735,4,0.1,130.62,41.11,Medium
MX-2014-105641,5/8/2014,12/8/2014,Standard Class,Trudy Brown,Consumer,San Salvador,El Salvador,LATAM,Central,OFF-ST-10004532,Office Supplies,Storage,"Tenex File Cart, Single Width",268,3,0,88.5,36.65,Low
ID-2014-44117,5/8/2014,9/8/2014,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,FUR-BO-10001393,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",322,3,0.37,-132.7509,30.79,Medium
CG-2014-2750,5/8/2014,10/8/2014,Second Class,Cari MacIntyre,Corporate,Kinshasa,Democratic Republic of the Congo,Africa,Africa,OFF-SME-10002740,Office Supplies,Storage,"Smead Lockers, Single Width",198,1,0,89.28,27.99,High
ES-2014-2826329,5/8/2014,9/8/2014,Second Class,Philip Brown,Consumer,England,United Kingdom,EU,North,OFF-AR-10002902,Office Supplies,Art,"Sanford Canvas, Water Color",215,4,0,0,26.81,Medium
IR-2014-3190,5/8/2014,8/8/2014,First Class,Bruce Degenhardt,Consumer,Fars,Iran,EMEA,EMEA,OFF-FEL-10002837,Office Supplies,Storage,"Fellowes Folders, Single Width",106,4,0,43.32,25.98,Critical
ES-2014-2967876,5/8/2014,7/8/2014,Second Class,Darrin Van Huff,Corporate,Ile-de-France,France,EU,Central,TEC-MA-10004655,Technology,Machines,"Konica Receipt Printer, White",308,3,0.15,68.733,21.58,Medium
AG-2014-7430,5/8/2014,10/8/2014,Standard Class,Harold Ryan,Corporate,Guelma,Algeria,Africa,Africa,TEC-OKI-10002750,Technology,Machines,"Okidata Inkjet, Wireless",314,1,0,3.12,18.61,Medium
UP-2014-7790,5/8/2014,8/8/2014,Second Class,Annie Zypern,Consumer,Dnipropetrovs'k,Ukraine,EMEA,EMEA,OFF-SAN-10004426,Office Supplies,Paper,"SanDisk Note Cards, Premium",62,2,0,25.56,14.3,Critical
MX-2014-160080,5/8/2014,9/8/2014,Second Class,Thomas Brumley,Home Office,Guanajuato,Mexico,LATAM,North,TEC-PH-10001298,Technology,Phones,"Motorola Office Telephone, VoIP",192,4,0,13.36,13.17,Medium
MX-2014-132150,5/8/2014,7/8/2014,First Class,Marc Crier,Consumer,Santo Domingo,Dominican Republic,LATAM,Caribbean,TEC-PH-10002647,Technology,Phones,"Nokia Headset, VoIP",78,2,0.2,2.92,11.43,High
IT-2014-3502743,5/8/2014,8/8/2014,Second Class,Brian Stugart,Consumer,Stockholm,Sweden,EU,North,TEC-PH-10000026,Technology,Phones,"Nokia Office Telephone, Cordless",68,2,0.5,-55.8,10.48,Critical
MX-2014-160080,5/8/2014,9/8/2014,Second Class,Thomas Brumley,Home Office,Guanajuato,Mexico,LATAM,North,OFF-SU-10001682,Office Supplies,Supplies,"Kleencut Letter Opener, High Speed",159,9,0,10.98,10.43,Medium
IN-2014-78816,5/8/2014,12/8/2014,Standard Class,Joseph Holt,Consumer,Victoria,Australia,APAC,Oceania,OFF-EN-10000657,Office Supplies,Envelopes,"Jiffy Peel and Seal, with clear poly window",127,6,0.1,32.49,9.79,Low
ID-2014-44117,5/8/2014,9/8/2014,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,TEC-PH-10002904,Technology,Phones,"Motorola Office Telephone, Cordless",124,2,0.17,7.4526,9.06,Medium
ES-2014-2565448,5/8/2014,9/8/2014,Standard Class,Chris McAfee,Consumer,England,United Kingdom,EU,North,OFF-SU-10004230,Office Supplies,Supplies,"Kleencut Scissors, Serrated",57,3,0,4.5,8.72,High
ID-2014-44117,5/8/2014,9/8/2014,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-AR-10000120,Office Supplies,Art,"BIC Canvas, Fluorescent",175,6,0.47,-46.2672,8.03,Medium
ID-2014-11707,5/8/2014,10/8/2014,Standard Class,Arthur Wiediger,Home Office,Sumatera Selatan,Indonesia,APAC,Southeast Asia,OFF-PA-10004115,Office Supplies,Paper,"Green Bar Computer Printout Paper, 8.5 x 11",54,3,0.47,-21.429,7.21,High
IN-2014-54050,5/8/2014,9/8/2014,Standard Class,Hilary Holden,Corporate,Henan,China,APAC,North Asia,OFF-ST-10000344,Office Supplies,Storage,"Fellowes Box, Industrial",60,3,0,16.29,6.17,Medium
IT-2014-5965314,5/8/2014,10/8/2014,Standard Class,Steven Ward,Corporate,Stockholm,Sweden,EU,North,OFF-BI-10000346,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",60,4,0.5,-12.06,5.87,Medium
ID-2014-44117,5/8/2014,9/8/2014,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,FUR-CH-10001397,Furniture,Chairs,"SAFCO Chairmat, Set of Two",91,2,0.27,9.9222,5.5,Medium
ID-2014-44117,5/8/2014,9/8/2014,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,TEC-AC-10003408,Technology,Accessories,"Enermax Keyboard, Programmable",90,2,0.47,-28.9224,5.41,Medium
IV-2014-9820,5/8/2014,10/8/2014,Standard Class,John Castell,Consumer,Lagunes,Cote d'Ivoire,Africa,Africa,OFF-CAR-10002375,Office Supplies,Binders,"Cardinal Binder Covers, Durable",54,4,0,17.28,5.27,Medium
IV-2014-9820,5/8/2014,10/8/2014,Standard Class,John Castell,Consumer,Lagunes,Cote d'Ivoire,Africa,Africa,OFF-CAR-10001471,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",113,4,0,23.64,5.08,Medium
ES-2014-2565448,5/8/2014,9/8/2014,Standard Class,Chris McAfee,Consumer,England,United Kingdom,EU,North,OFF-LA-10000404,Office Supplies,Labels,"Smead Shipping Labels, Laser Printer Compatible",58,5,0,4.05,4.97,High
MX-2014-160080,5/8/2014,9/8/2014,Second Class,Thomas Brumley,Home Office,Guanajuato,Mexico,LATAM,North,FUR-FU-10004960,Furniture,Furnishings,"Deflect-O Photo Frame, Durable",59,3,0.4,-19.584,4.41,Medium
IN-2014-54050,5/8/2014,9/8/2014,Standard Class,Hilary Holden,Corporate,Henan,China,APAC,North Asia,OFF-ST-10004871,Office Supplies,Storage,"Rogers Trays, Blue",123,2,0,32.04,4.33,Medium
ID-2014-83219,5/8/2014,10/8/2014,Standard Class,Scot Wooten,Consumer,Victoria,Australia,APAC,Oceania,TEC-MA-10003349,Technology,Machines,"Panasonic Calculator, Wireless",60,2,0.4,-26.184,4.11,Medium
ID-2014-83219,5/8/2014,10/8/2014,Standard Class,Scot Wooten,Consumer,Victoria,Australia,APAC,Oceania,OFF-ST-10002250,Office Supplies,Storage,"Smead Folders, Industrial",43,4,0.4,4.248,3.84,Medium
ID-2014-41625,5/8/2014,9/8/2014,Standard Class,Doug Jacobs,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-PA-10001370,Office Supplies,Paper,"SanDisk Parchment Paper, 8.5 x 11",33,3,0.47,-23.1885,3.78,High
IN-2014-26106,5/8/2014,12/8/2014,Standard Class,Seth Vernon,Consumer,Aichi,Japan,APAC,North Asia,OFF-LA-10004738,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Alphabetical",22,2,0,8.4,3.74,Low
MX-2014-132150,5/8/2014,7/8/2014,First Class,Marc Crier,Consumer,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-ST-10004412,Office Supplies,Storage,"Smead Shelving, Wire Frame",26,1,0.2,-4.8,3.56,High
ES-2014-2826329,5/8/2014,9/8/2014,Second Class,Philip Brown,Consumer,England,United Kingdom,EU,North,OFF-ST-10000020,Office Supplies,Storage,"Fellowes Folders, Single Width",53,2,0,21.66,3.05,Medium
ID-2014-44117,5/8/2014,9/8/2014,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,TEC-CO-10001726,Technology,Copiers,"HP Fax and Copier, High-Speed",323,3,0.37,-66.7899,2.99,Medium
ES-2014-2967876,5/8/2014,7/8/2014,Second Class,Darrin Van Huff,Corporate,Ile-de-France,France,EU,Central,OFF-EN-10002065,Office Supplies,Envelopes,"Ames Clasp Envelope, Set of 50",22,3,0,9.72,2.33,Medium
MX-2014-119424,5/8/2014,9/8/2014,Standard Class,Maribeth Dona,Consumer,Michoacán,Mexico,LATAM,North,OFF-BI-10000827,Office Supplies,Binders,"Acco Binder, Recycled",41,4,0,11.12,2.23,Medium
IV-2014-9820,5/8/2014,10/8/2014,Standard Class,John Castell,Consumer,Lagunes,Cote d'Ivoire,Africa,Africa,OFF-FEL-10002837,Office Supplies,Storage,"Fellowes Folders, Single Width",26,1,0,10.83,1.95,Medium
IN-2014-46203,5/8/2014,12/8/2014,Standard Class,Gary Zandusky,Consumer,Madhya Pradesh,India,APAC,Central Asia,OFF-AR-10001329,Office Supplies,Art,"BIC Pens, Fluorescent",16,1,0,4.5,1.56,Medium
IV-2014-9820,5/8/2014,10/8/2014,Standard Class,John Castell,Consumer,Lagunes,Cote d'Ivoire,Africa,Africa,OFF-WIL-10000777,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",28,1,0,8.49,1.51,Medium
ID-2014-44117,5/8/2014,9/8/2014,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-FA-10004659,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",21,3,0.47,-5.8536,1.49,Medium
AG-2014-7430,5/8/2014,10/8/2014,Standard Class,Harold Ryan,Corporate,Guelma,Algeria,Africa,Africa,OFF-TEN-10001585,Office Supplies,Storage,"Tenex Box, Single Width",17,1,0,7.41,1.3,Medium
ID-2014-44117,5/8/2014,9/8/2014,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-FA-10000581,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",22,3,0.47,-5.7465,1.27,Medium
CA-2014-132738,5/8/2014,8/8/2014,First Class,Harry Marie,Corporate,Colorado,United States,US,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",9,1,0.2,3.1842,1.15,Medium
ID-2014-44117,5/8/2014,9/8/2014,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-ST-10000948,Office Supplies,Storage,"Fellowes Box, Blue",42,4,0.47,1.5216,1.13,Medium
CA-2014-132738,5/8/2014,8/8/2014,First Class,Harry Marie,Corporate,Colorado,United States,US,West,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),8,2,0.2,2.8884,0.98,Medium
ES-2014-2826329,5/8/2014,9/8/2014,Second Class,Philip Brown,Consumer,England,United Kingdom,EU,North,OFF-BI-10002193,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled",10,2,0,2.34,0.93,Medium
IV-2014-9820,5/8/2014,10/8/2014,Standard Class,John Castell,Consumer,Lagunes,Cote d'Ivoire,Africa,Africa,OFF-AVE-10004828,Office Supplies,Labels,"Avery Removable Labels, Laser Printer Compatible",11,1,0,2.13,0.78,Medium
CA-2014-146367,5/8/2014,9/8/2014,Standard Class,Harry Marie,Corporate,Texas,United States,US,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,3,3,0.8,-5.6406,0.21,Medium
ES-2014-5679681,5/8/2014,11/8/2014,Standard Class,Neoma Murray,Consumer,Centre,France,EU,Central,OFF-LA-10003084,Office Supplies,Labels,"Avery File Folder Labels, Alphabetical",18,2,0,5.88,0.03,Medium
IN-2014-57662,5/8/2014,10/8/2014,Standard Class,Deborah Brumfield,Home Office,Queensland,Australia,APAC,Oceania,OFF-BI-10002424,Office Supplies,Binders,"Avery Binder, Economy",58,5,0.1,19.95,0.01,Medium
IN-2014-32084,6/8/2014,9/8/2014,Second Class,Art Foster,Consumer,Tamil Nadu,India,APAC,Central Asia,TEC-PH-10001457,Technology,Phones,"Apple Smart Phone, Full Size","2,550",4,0,280.44,326.32,High
ES-2014-1356130,6/8/2014,7/8/2014,First Class,Sally Knutson,Consumer,Ile-de-France,France,EU,Central,TEC-AC-10004849,Technology,Accessories,"SanDisk Router, Programmable","1,547",6,0,340.2,280.54,Critical
ES-2014-1133803,6/8/2014,6/8/2014,Same Day,Rick Wilson,Corporate,Vest-Agder,Norway,EU,North,TEC-CO-10001678,Technology,Copiers,"Brother Fax Machine, Digital","1,591",5,0,508.95,243.57,Medium
IT-2014-2542510,6/8/2014,8/8/2014,Second Class,Michelle Ellison,Corporate,Ile-de-France,France,EU,Central,FUR-TA-10003899,Furniture,Tables,"Barricks Round Table, with Bottom Storage","1,630",5,0.35,-802.4925,148.41,Medium
ES-2014-4112364,6/8/2014,12/8/2014,Standard Class,Michael Kennedy,Corporate,Catalonia,Spain,EU,South,TEC-CO-10004976,Technology,Copiers,"Brother Ink, High-Speed",728,5,0,43.65,67.28,Medium
